time,temperature,windspeed,winddirection
2022-05-11T01:00,12.3,9.9,170
2022-05-11T02:00,12.0,10.8,165
2022-05-11T03:00,11.8,10.2,172
2022-05-11T04:00,11.6,10.5,176
2022-05-11T05:00,12.2,10.1,186
2022-05-11T06:00,13.4,10.2,190
2022-05-11T07:00,15.7,10.6,198
2022-05-11T08:00,17.9,11.6,202
2022-05-11T09:00,20.0,12.1,210
2022-05-11T10:00,21.8,12.5,221
2022-05-11T11:00,23.4,12.5,231
2022-05-11T12:00,24.4,14.3,242
2022-05-11T13:00,25.0,15.6,244
2022-05-11T14:00,25.3,17.1,245
2022-05-11T15:00,25.2,18.3,248
2022-05-11T16:00,25.0,17.5,251
2022-05-11T17:00,24.5,15.6,247
2022-05-11T18:00,23.3,13.8,227
2022-05-11T19:00,21.6,11.0,212
2022-05-11T20:00,20.6,14.3,225
2022-05-11T21:00,19.9,13.1,217
2022-05-11T22:00,19.5,14.9,212
2022-05-11T23:00,19.1,17.3,216
2022-05-12T00:00,18.8,18.1,221
2022-05-12T01:00,18.7,18.3,225
2022-05-12T02:00,18.6,19.4,222
2022-05-12T03:00,18.2,21.4,225
2022-05-12T04:00,18.1,18.7,240
2022-05-12T05:00,18.2,16.8,225
2022-05-12T06:00,18.7,21.8,231
2022-05-12T07:00,20.4,23.8,238
2022-05-12T08:00,23.0,29.4,255
2022-05-12T09:00,23.1,31.3,268
2022-05-12T10:00,21.8,29.4,278
2022-05-12T11:00,19.0,24.3,291
2022-05-12T12:00,19.5,29.3,281
2022-05-12T13:00,21.0,32.8,273
2022-05-12T14:00,21.4,30.7,286
2022-05-12T15:00,21.2,28.1,289
2022-05-12T16:00,20.2,28.4,300
2022-05-12T17:00,18.7,24.2,318
2022-05-12T18:00,17.3,19.2,322
2022-05-12T19:00,16.6,13.7,325
2022-05-12T20:00,15.6,10.0,322
2022-05-12T21:00,14.8,8.6,303
2022-05-12T22:00,14.1,6.5,267
2022-05-12T23:00,13.3,6.6,257
2022-05-13T00:00,12.9,6.9,264
2022-05-13T01:00,12.5,6.7,286
2022-05-13T02:00,12.1,5.7,288
2022-05-13T03:00,12.0,5.5,247
2022-05-13T04:00,11.8,6.5,236
2022-05-13T05:00,12.0,7.0,235
2022-05-13T06:00,13.5,8.6,237
2022-05-13T07:00,15.3,10.9,243
2022-05-13T08:00,16.9,14.0,244
2022-05-13T09:00,18.2,16.0,256
2022-05-13T10:00,19.2,17.1,263
2022-05-13T11:00,19.9,17.5,261
2022-05-13T12:00,20.6,17.6,259
2022-05-13T13:00,21.4,18.9,261
2022-05-13T14:00,21.3,20.9,272
2022-05-13T15:00,20.8,17.7,283
2022-05-13T16:00,19.9,18.1,311
2022-05-13T17:00,18.9,11.2,312
2022-05-13T18:00,16.9,24.4,289
2022-05-13T19:00,14.7,9.4,293
2022-05-13T20:00,13.6,20.9,319
2022-05-13T21:00,12.9,3.6,186
2022-05-13T22:00,12.5,9.7,274
2022-05-13T23:00,11.2,12.1,282
2022-05-14T00:00,10.6,14.6,280
2022-05-14T01:00,10.2,14.4,292
2022-05-14T02:00,9.6,12.5,288
2022-05-14T03:00,9.2,11.3,279
2022-05-14T04:00,9.3,10.8,270
2022-05-14T05:00,9.7,12.4,260
2022-05-14T06:00,11.1,15.9,266
2022-05-14T07:00,13.1,18.4,267
2022-05-14T08:00,14.5,19.8,272
2022-05-14T09:00,14.2,19.5,258
2022-05-14T10:00,14.5,24.8,269
2022-05-14T11:00,17.0,27.4,284
2022-05-14T12:00,16.6,26.7,291
2022-05-14T13:00,15.4,22.0,302
2022-05-14T14:00,15.8,22.0,291
2022-05-14T15:00,16.4,21.5,288
2022-05-14T16:00,16.5,20.0,277
2022-05-14T17:00,16.2,19.9,276
2022-05-14T18:00,16.0,15.9,283
2022-05-14T19:00,14.6,11.8,290
2022-05-14T20:00,13.0,10.8,268
2022-05-14T21:00,12.1,13.0,265
2022-05-14T22:00,11.7,12.6,272
2022-05-14T23:00,11.2,12.6,273
2022-05-15T00:00,11.0,13.1,286
2022-05-15T01:00,10.8,13.0,289
2022-05-15T02:00,10.3,13.2,292
2022-05-15T03:00,9.6,13.3,289
2022-05-15T04:00,8.9,13.2,287
2022-05-15T05:00,9.1,13.9,291
2022-05-15T06:00,10.3,16.4,299
2022-05-15T07:00,11.7,16.3,301
2022-05-15T08:00,13.2,17.9,298
2022-05-15T09:00,14.5,18.2,300
2022-05-15T10:00,15.7,17.9,300
2022-05-15T11:00,16.8,17.7,303
2022-05-15T12:00,17.5,18.0,303
2022-05-15T13:00,18.1,18.2,304
2022-05-15T14:00,18.3,18.4,305
2022-05-15T15:00,18.3,18.3,306
2022-05-15T16:00,18.0,18.3,306
2022-05-15T17:00,17.5,16.5,306
2022-05-15T18:00,16.8,12.8,308
2022-05-15T19:00,15.7,6.9,298
2022-05-15T20:00,14.6,7.8,248
2022-05-15T21:00,14.9,8.7,240
2022-05-15T22:00,14.3,7.3,290
2022-05-15T23:00,12.8,11.3,7
2022-05-16T00:00,11.9,13.5,29
2022-05-16T01:00,11.1,10.0,21
2022-05-16T02:00,10.6,8.2,15
2022-05-16T03:00,10.2,7.6,360
2022-05-16T04:00,9.7,8.0,350
2022-05-16T05:00,9.9,9.0,360
2022-05-16T06:00,10.7,8.3,18
2022-05-16T07:00,12.0,7.4,29
2022-05-16T08:00,13.9,6.9,28
2022-05-16T09:00,15.6,6.1,28
2022-05-16T10:00,17.1,5.7,35
2022-05-16T11:00,18.3,5.6,27
2022-05-16T12:00,19.2,4.5,14
2022-05-16T13:00,19.9,5.4,8
2022-05-16T14:00,20.1,6.9,6
2022-05-16T15:00,19.8,9.1,7
2022-05-16T16:00,19.4,11.3,9
2022-05-16T17:00,18.5,10.9,17
2022-05-16T18:00,17.8,8.7,24
2022-05-16T19:00,16.6,5.6,40
2022-05-16T20:00,15.4,2.9,83
2022-05-16T21:00,14.8,3.1,135
2022-05-16T22:00,14.2,0.7,360
2022-05-16T23:00,13.9,4.9,324
2022-05-17T00:00,13.5,3.3,6
2022-05-17T01:00,13.0,8.9,32
2022-05-17T02:00,12.0,12.1,53
2022-05-17T03:00,11.1,11.5,51
2022-05-17T04:00,10.7,12.0,46
2022-05-17T05:00,10.5,14.8,41
2022-05-17T06:00,10.6,15.0,48
2022-05-17T07:00,11.5,14.8,49
2022-05-17T08:00,12.2,15.5,46
2022-05-17T09:00,12.4,13.5,46
2022-05-17T10:00,13.7,11.7,47
2022-05-17T11:00,15.6,11.7,34
2022-05-17T12:00,16.5,12.9,23
2022-05-17T13:00,17.2,16.2,13
2022-05-17T14:00,17.4,18.5,8
2022-05-17T15:00,17.0,20.1,9
2022-05-17T16:00,16.4,20.2,3
2022-05-17T17:00,14.9,23.4,25
2022-05-17T18:00,13.2,22.1,22
2022-05-17T19:00,11.7,19.9,20
2022-05-17T20:00,10.1,19.5,19
2022-05-17T21:00,9.1,18.2,18
2022-05-17T22:00,8.3,16.2,17
2022-05-17T23:00,7.5,15.4,16
2022-05-18T00:00,6.8,14.1,15
2022-05-18T01:00,6.2,12.5,12
2022-05-18T02:00,5.5,11.0,11
2022-05-18T03:00,5.1,9.5,9
2022-05-18T04:00,4.9,8.8,9
2022-05-18T05:00,5.4,9.8,6
2022-05-18T06:00,6.6,10.6,10
2022-05-18T07:00,8.1,11.3,9
2022-05-18T08:00,9.8,10.4,358
2022-05-18T09:00,11.6,9.8,352
2022-05-18T10:00,13.3,9.6,347
2022-05-18T11:00,14.8,9.9,341
2022-05-18T12:00,16.1,10.8,334
2022-05-18T13:00,17.2,12.3,328
2022-05-18T14:00,17.7,12.8,322
2022-05-18T15:00,17.9,13.5,316
2022-05-18T16:00,17.6,13.5,314
2022-05-18T17:00,17.1,12.5,314
2022-05-18T18:00,16.2,11.2,318
2022-05-18T19:00,14.9,7.2,323
2022-05-18T20:00,13.7,5.4,307
2022-05-18T21:00,12.9,5.4,270
2022-05-18T22:00,12.1,6.8,245
2022-05-18T23:00,11.3,6.9,227
2022-05-19T00:00,10.8,6.6,225
2022-05-19T01:00,10.4,6.9,231
2022-05-19T02:00,9.9,7.1,225
2022-05-19T03:00,9.4,7.3,213
2022-05-19T04:00,9.1,7.9,210
2022-05-19T05:00,9.8,8.1,212
2022-05-19T06:00,11.8,9.8,216
2022-05-19T07:00,14.2,10.5,221
2022-05-19T08:00,16.4,10.9,224
2022-05-19T09:00,18.3,12.7,225
2022-05-19T10:00,19.6,13.5,228
2022-05-19T11:00,20.6,13.1,233
2022-05-19T12:00,21.6,13.0,228
2022-05-19T13:00,22.9,13.0,231
2022-05-19T14:00,23.3,14.0,228
2022-05-19T15:00,23.2,13.9,233
2022-05-19T16:00,23.2,12.8,230
2022-05-19T17:00,22.8,11.3,233
2022-05-19T18:00,21.9,7.9,227
2022-05-19T19:00,20.0,6.5,199
2022-05-19T20:00,18.7,8.0,185
2022-05-19T21:00,17.8,8.3,185
2022-05-19T22:00,16.9,9.7,195
2022-05-19T23:00,16.2,10.4,214
2022-05-20T00:00,15.7,10.7,220
2022-05-20T01:00,15.6,10.8,217
2022-05-20T02:00,15.1,11.8,230
2022-05-20T03:00,14.5,9.2,219
2022-05-20T04:00,14.4,9.7,222
2022-05-20T05:00,15.0,11.0,221
2022-05-20T06:00,16.5,14.6,232
2022-05-20T07:00,18.0,15.5,242
2022-05-20T08:00,19.9,17.2,250
2022-05-20T09:00,20.8,18.1,263
2022-05-20T10:00,18.7,17.2,259
2022-05-20T11:00,19.2,19.5,266
2022-05-20T12:00,24.6,21.3,267
2022-05-20T13:00,26.8,24.5,273
2022-05-20T14:00,27.3,24.9,281
2022-05-20T15:00,26.9,26.3,293
2022-05-20T16:00,25.6,22.4,300
2022-05-20T17:00,24.3,21.3,309
2022-05-20T18:00,22.5,18.6,314
2022-05-20T19:00,21.6,13.2,305
2022-05-20T20:00,20.3,9.2,291
2022-05-20T21:00,19.1,5.8,274
2022-05-20T22:00,18.5,3.3,311
2022-05-20T23:00,17.9,4.5,119
2022-05-21T00:00,17.6,8.2,139
2022-05-21T01:00,16.8,8.2,157
2022-05-21T02:00,16.0,11.6,150
2022-05-21T03:00,16.3,12.2,208
2022-05-21T04:00,16.5,18.3,255
2022-05-21T05:00,15.5,23.4,273
2022-05-21T06:00,16.0,18.4,276
2022-05-21T07:00,15.4,19.6,264
2022-05-21T08:00,15.2,35.5,281
2022-05-21T09:00,16.1,32.9,280
2022-05-21T10:00,18.0,35.6,278
2022-05-21T11:00,17.4,40.2,282
2022-05-21T12:00,17.6,38.5,278
2022-05-21T13:00,16.9,36.8,279
2022-05-21T14:00,17.1,35.9,283
2022-05-21T15:00,17.5,31.3,287
2022-05-21T16:00,15.6,29.9,283
2022-05-21T17:00,15.5,29.1,285
2022-05-21T18:00,14.5,26.5,285
2022-05-21T19:00,13.8,20.9,285
2022-05-21T20:00,12.6,18.5,278
2022-05-21T21:00,11.8,18.4,273
2022-05-21T22:00,11.6,22.8,275
2022-05-21T23:00,10.9,22.5,286
2022-05-22T00:00,10.5,21.9,290
2022-05-22T01:00,10.5,20.8,288
2022-05-22T02:00,10.4,20.7,287
2022-05-22T03:00,10.2,24.5,294
2022-05-22T04:00,10.2,22.1,296
2022-05-22T05:00,10.2,20.8,288
2022-05-22T06:00,10.1,20.5,292
2022-05-22T07:00,10.5,20.0,296
2022-05-22T08:00,11.7,20.8,304
2022-05-22T09:00,12.6,21.3,296
2022-05-22T10:00,13.1,20.9,297
2022-05-22T11:00,14.0,23.2,300
2022-05-22T12:00,13.9,21.3,294
2022-05-22T13:00,13.9,20.9,302
2022-05-22T14:00,14.1,18.4,305
2022-05-22T15:00,14.8,21.0,305
2022-05-22T16:00,13.4,16.9,320
2022-05-22T17:00,12.9,16.3,346
2022-05-22T18:00,12.4,17.4,333
2022-05-22T19:00,11.2,16.7,327
2022-05-22T20:00,10.5,15.8,325
2022-05-22T21:00,10.3,14.4,323
2022-05-22T22:00,10.4,14.2,324
2022-05-22T23:00,10.1,15.8,330
2022-05-23T00:00,9.5,15.8,336
2022-05-23T01:00,9.3,14.0,342
2022-05-23T02:00,9.1,12.2,336
2022-05-23T03:00,9.2,10.8,330
2022-05-23T04:00,9.2,10.9,333
2022-05-23T05:00,9.4,9.5,349
2022-05-23T06:00,9.7,8.3,358
2022-05-23T07:00,10.7,8.3,355
2022-05-23T08:00,12.9,8.2,345
2022-05-23T09:00,14.7,8.0,333
2022-05-23T10:00,16.1,8.2,311
2022-05-23T11:00,17.3,7.1,300
2022-05-23T12:00,18.3,7.7,307
2022-05-23T13:00,18.9,7.7,311
2022-05-23T14:00,18.1,4.4,325
2022-05-23T15:00,17.3,4.8,77
2022-05-23T16:00,17.0,10.0,103
2022-05-23T17:00,17.4,9.5,115
2022-05-23T18:00,16.9,7.9,114
2022-05-23T19:00,15.8,6.2,97
2022-05-23T20:00,14.8,7.3,81
2022-05-23T21:00,14.8,8.9,104
2022-05-23T22:00,14.6,9.6,124
2022-05-23T23:00,13.7,9.8,144
2022-05-24T00:00,12.2,10.0,131
2022-05-24T01:00,11.5,10.6,125
2022-05-24T02:00,11.0,10.7,138
2022-05-24T03:00,10.6,11.7,137
2022-05-24T04:00,10.3,12.0,136
2022-05-24T05:00,11.0,12.8,142
2022-05-24T06:00,12.8,18.1,137
2022-05-24T07:00,14.4,19.9,138
2022-05-24T08:00,16.3,22.5,140
2022-05-24T09:00,17.3,22.9,143
2022-05-24T10:00,18.2,22.6,146
2022-05-24T11:00,19.6,22.5,145
2022-05-24T12:00,20.0,22.7,155
2022-05-24T13:00,20.2,20.0,154
2022-05-24T14:00,20.1,15.2,173
2022-05-24T15:00,18.0,15.7,212
2022-05-24T16:00,15.5,11.2,213
2022-05-24T17:00,15.6,13.1,171
2022-05-24T18:00,15.6,14.2,164
2022-05-24T19:00,15.6,13.1,164
2022-05-24T20:00,15.6,11.6,175
2022-05-24T21:00,15.5,13.6,197
2022-05-24T22:00,14.6,12.2,204
2022-05-24T23:00,13.7,9.8,172
2022-05-25T00:00,13.6,10.3,155
2022-05-25T01:00,13.9,9.9,170
2022-05-25T02:00,13.8,9.2,169
2022-05-25T03:00,13.7,8.4,170
2022-05-25T04:00,13.7,8.0,175
2022-05-25T05:00,14.1,7.2,174
2022-05-25T06:00,15.2,8.4,187
2022-05-25T07:00,16.1,6.6,202
2022-05-25T08:00,16.6,5.1,225
2022-05-25T09:00,18.1,3.2,270
2022-05-25T10:00,18.2,6.3,301
2022-05-25T11:00,17.2,9.8,306
2022-05-25T12:00,15.6,18.6,313
2022-05-25T13:00,13.7,24.0,303
2022-05-25T14:00,12.6,14.8,313
2022-05-25T15:00,12.7,17.5,328
2022-05-25T16:00,12.7,13.4,294
2022-05-25T17:00,12.4,8.7,294
2022-05-25T18:00,12.3,7.9,273
2022-05-25T19:00,12.5,8.4,260
2022-05-25T20:00,12.2,8.4,245
2022-05-25T21:00,12.0,11.6,263
2022-05-25T22:00,11.2,12.0,261
2022-05-25T23:00,10.9,12.2,251
2022-05-26T00:00,10.6,12.1,253
2022-05-26T01:00,10.5,13.0,256
2022-05-26T02:00,10.3,13.7,256
2022-05-26T03:00,10.1,12.9,252
2022-05-26T04:00,9.9,13.2,253
2022-05-26T05:00,10.6,13.6,253
2022-05-26T06:00,12.4,15.9,257
2022-05-26T07:00,14.4,16.5,259
2022-05-26T08:00,16.7,18.4,258
2022-05-26T09:00,18.6,21.3,258
2022-05-26T10:00,19.6,23.9,265
2022-05-26T11:00,18.8,25.0,255
2022-05-26T12:00,20.0,30.3,266
2022-05-26T13:00,19.6,30.0,264
2022-05-26T14:00,19.5,30.7,265
2022-05-26T15:00,19.8,29.2,271
2022-05-26T16:00,19.4,28.2,275
2022-05-26T17:00,18.6,24.6,275
2022-05-26T18:00,17.1,24.3,282
2022-05-26T19:00,16.2,20.3,287
2022-05-26T20:00,15.1,15.5,271
2022-05-26T21:00,14.9,15.2,266
2022-05-26T22:00,13.8,14.6,261
2022-05-26T23:00,13.7,15.1,258
2022-05-27T00:00,13.6,14.8,264
2022-05-27T01:00,13.6,14.0,258
2022-05-27T02:00,13.7,12.9,247
2022-05-27T03:00,13.8,14.2,234
2022-05-27T04:00,13.8,16.9,232
2022-05-27T05:00,14.0,21.0,235
2022-05-27T06:00,13.8,21.5,249
2022-05-27T07:00,13.0,18.3,260
2022-05-27T08:00,13.2,21.8,261
2022-05-27T09:00,14.7,27.8,260
2022-05-27T10:00,14.2,24.6,252
2022-05-27T11:00,14.3,29.4,258
2022-05-27T12:00,13.4,30.5,262
2022-05-27T13:00,13.5,26.0,264
2022-05-27T14:00,13.9,24.6,263
2022-05-27T15:00,14.9,28.1,266
2022-05-27T16:00,16.7,25.3,275
2022-05-27T17:00,16.5,24.2,303
2022-05-27T18:00,14.5,19.7,322
2022-05-27T19:00,12.6,14.9,307
2022-05-27T20:00,12.1,11.5,270
2022-05-27T21:00,11.7,16.6,265
2022-05-27T22:00,10.8,16.3,264
2022-05-27T23:00,10.0,14.7,253
2022-05-28T00:00,9.6,18.4,258
2022-05-28T01:00,9.2,17.6,259
2022-05-28T02:00,8.5,17.2,254
2022-05-28T03:00,8.2,16.6,252
2022-05-28T04:00,7.9,15.3,243
2022-05-28T05:00,8.4,21.2,255
2022-05-28T06:00,8.4,21.0,263
2022-05-28T07:00,10.1,23.9,265
2022-05-28T08:00,10.4,24.1,271
2022-05-28T09:00,10.8,25.2,270
2022-05-28T10:00,10.6,22.4,276
2022-05-28T11:00,9.8,19.5,273
2022-05-28T12:00,10.5,22.7,271
2022-05-28T13:00,10.3,23.5,266
2022-05-28T14:00,12.7,26.6,261
2022-05-28T15:00,11.8,23.9,263
2022-05-28T16:00,12.9,25.1,263
2022-05-28T17:00,10.9,26.3,268
2022-05-28T18:00,9.6,24.9,272
2022-05-28T19:00,9.0,23.2,263
2022-05-28T20:00,8.8,17.4,264
2022-05-28T21:00,9.0,19.3,249
2022-05-28T22:00,8.9,18.4,247
2022-05-28T23:00,9.0,16.9,254
2022-05-29T00:00,9.0,17.5,261
2022-05-29T01:00,8.9,15.9,264
2022-05-29T02:00,8.8,15.5,258
2022-05-29T03:00,8.6,14.0,252
2022-05-29T04:00,8.5,13.7,243
2022-05-29T05:00,8.7,13.9,249
2022-05-29T06:00,8.8,14.0,252
2022-05-29T07:00,9.9,14.6,250
2022-05-29T08:00,11.9,17.5,256
2022-05-29T09:00,13.1,16.7,256
2022-05-29T10:00,14.6,15.5,257
2022-05-29T11:00,16.0,16.1,250
2022-05-29T12:00,15.9,15.3,246
2022-05-29T13:00,16.4,14.1,251
2022-05-29T14:00,16.0,14.0,235
2022-05-29T15:00,15.1,13.3,237
2022-05-29T16:00,15.5,10.6,242
2022-05-29T17:00,16.0,9.2,244
2022-05-29T18:00,15.3,8.4,245
2022-05-29T19:00,14.2,4.9,253
2022-05-29T20:00,13.4,2.5,278
2022-05-29T21:00,13.0,1.8,11
2022-05-29T22:00,12.6,5.8,68
2022-05-29T23:00,11.6,6.6,68
2022-05-30T00:00,11.3,6.2,54
2022-05-30T01:00,11.5,5.6,63
2022-05-30T02:00,10.6,5.7,108
2022-05-30T03:00,10.2,5.6,165
2022-05-30T04:00,10.0,5.9,142
2022-05-30T05:00,10.1,4.4,145
2022-05-30T06:00,10.5,2.3,141
2022-05-30T07:00,10.7,3.2,27
2022-05-30T08:00,11.0,5.6,40
2022-05-30T09:00,10.5,6.4,43
2022-05-30T10:00,10.5,4.0,5
2022-05-30T11:00,10.6,5.5,293
2022-05-30T12:00,10.5,8.0,278
2022-05-30T13:00,10.9,9.4,266
2022-05-30T14:00,11.0,10.8,274
2022-05-30T15:00,10.6,13.3,268
2022-05-30T16:00,10.2,14.2,263
2022-05-30T17:00,10.0,11.7,261
2022-05-30T18:00,10.4,12.0,249
2022-05-30T19:00,10.3,10.3,234
2022-05-30T20:00,9.5,10.7,225
2022-05-30T21:00,9.1,9.3,234
2022-05-30T22:00,8.9,10.5,243
2022-05-30T23:00,8.4,9.2,231
2022-05-31T00:00,8.2,9.8,234
2022-05-31T01:00,8.0,10.3,241
2022-05-31T02:00,7.6,9.2,231
2022-05-31T03:00,7.4,9.3,234
2022-05-31T04:00,7.4,9.0,233
2022-05-31T05:00,8.6,8.7,228
2022-05-31T06:00,10.5,10.7,237
2022-05-31T07:00,12.7,10.5,232
2022-05-31T08:00,14.5,9.8,234
2022-05-31T09:00,16.1,11.2,230
2022-05-31T10:00,17.4,12.0,229
2022-05-31T11:00,18.4,12.0,229
2022-05-31T12:00,19.2,13.2,227
2022-05-31T13:00,19.7,11.7,227
2022-05-31T14:00,19.8,11.8,230
2022-05-31T15:00,19.9,10.4,226
2022-05-31T16:00,20.0,9.2,228
2022-05-31T17:00,19.7,7.1,225
2022-05-31T18:00,19.0,4.1,142
2022-05-31T19:00,17.6,8.2,119
2022-05-31T20:00,16.0,10.1,107
2022-05-31T21:00,15.1,13.5,115
2022-05-31T22:00,14.2,13.8,129
2022-05-31T23:00,13.5,13.8,133
2022-06-01T00:00,13.5,11.1,151
2022-06-01T01:00,13.0,11.2,135
2022-06-01T02:00,13.1,12.2,135
2022-06-01T03:00,12.8,12.9,144
2022-06-01T04:00,12.6,13.4,144
2022-06-01T05:00,12.7,10.1,182
2022-06-01T06:00,13.5,9.1,236
2022-06-01T07:00,14.0,10.2,262
2022-06-01T08:00,13.9,5.9,223
2022-06-01T09:00,13.6,4.0,207
2022-06-01T10:00,14.9,9.8,197
2022-06-01T11:00,17.4,21.9,205
2022-06-01T12:00,17.0,20.0,231
2022-06-01T13:00,19.6,21.4,253
2022-06-01T14:00,21.5,24.1,260
2022-06-01T15:00,20.9,23.7,260
2022-06-01T16:00,19.1,15.7,238
2022-06-01T17:00,19.6,16.5,250
2022-06-01T18:00,18.4,10.0,232
2022-06-01T19:00,17.3,8.1,238
2022-06-01T20:00,15.9,8.4,200
2022-06-01T21:00,15.0,8.5,258
2022-06-01T22:00,14.0,5.4,278
2022-06-01T23:00,13.5,5.4,222
2022-06-02T00:00,13.9,8.3,185
2022-06-02T01:00,12.8,6.6,225
2022-06-02T02:00,13.8,8.9,212
2022-06-02T03:00,12.8,9.0,217
2022-06-02T04:00,12.2,15.1,270
2022-06-02T05:00,12.2,7.4,227
2022-06-02T06:00,12.5,6.3,239
2022-06-02T07:00,12.3,6.5,186
2022-06-02T08:00,12.8,3.8,253
2022-06-02T09:00,13.4,17.8,306
2022-06-02T10:00,15.8,10.5,301
2022-06-02T11:00,17.8,14.5,264
2022-06-02T12:00,18.6,19.4,260
2022-06-02T13:00,19.0,19.5,265
2022-06-02T14:00,19.2,20.1,299
2022-06-02T15:00,18.5,19.3,299
2022-06-02T16:00,18.2,16.9,304
2022-06-02T17:00,17.6,15.7,307
2022-06-02T18:00,16.7,13.9,307
2022-06-02T19:00,15.6,9.7,309
2022-06-02T20:00,14.3,5.9,313
2022-06-02T21:00,13.7,4.7,302
2022-06-02T22:00,13.1,4.8,297
2022-06-02T23:00,12.5,5.0,270
2022-06-03T00:00,11.9,4.0,243
2022-06-03T01:00,11.6,5.2,236
2022-06-03T02:00,11.1,6.0,237
2022-06-03T03:00,10.7,5.7,235
2022-06-03T04:00,10.7,4.2,239
2022-06-03T05:00,11.9,3.1,234
2022-06-03T06:00,13.6,3.2,207
2022-06-03T07:00,15.3,4.8,207
2022-06-03T08:00,16.9,6.8,205
2022-06-03T09:00,18.2,8.7,210
2022-06-03T10:00,19.3,8.7,218
2022-06-03T11:00,20.3,8.9,220
2022-06-03T12:00,21.0,9.4,223
2022-06-03T13:00,21.6,9.4,227
2022-06-03T14:00,22.0,8.9,223
2022-06-03T15:00,22.2,8.0,216
2022-06-03T16:00,22.2,6.4,196
2022-06-03T17:00,21.9,5.4,172
2022-06-03T18:00,21.3,5.6,130
2022-06-03T19:00,19.7,7.8,112
2022-06-03T20:00,18.0,9.5,99
2022-06-03T21:00,17.1,9.9,109
2022-06-03T22:00,16.4,11.0,109
2022-06-03T23:00,15.5,11.0,128
2022-06-04T00:00,14.7,10.2,129
2022-06-04T01:00,14.5,9.5,127
2022-06-04T02:00,14.1,11.2,123
2022-06-04T03:00,13.8,9.7,129
2022-06-04T04:00,13.9,10.3,119
2022-06-04T05:00,14.7,9.7,121
2022-06-04T06:00,16.1,10.8,116
2022-06-04T07:00,18.0,10.5,117
2022-06-04T08:00,19.3,7.6,115
2022-06-04T09:00,19.6,5.5,101
2022-06-04T10:00,20.1,7.9,129
2022-06-04T11:00,20.8,9.6,146
2022-06-04T12:00,21.2,9.8,172
2022-06-04T13:00,22.3,1.0,135
2022-06-04T14:00,23.5,8.3,360
2022-06-04T15:00,23.8,10.5,4
2022-06-04T16:00,24.0,13.7,357
2022-06-04T17:00,23.4,17.1,353
2022-06-04T18:00,22.3,12.2,358
2022-06-04T19:00,20.8,7.6,352
2022-06-04T20:00,19.5,9.7,358
2022-06-04T21:00,18.4,10.2,8
2022-06-04T22:00,17.6,10.0,26
2022-06-04T23:00,16.9,10.8,53
2022-06-05T00:00,16.3,10.3,25
2022-06-05T01:00,15.7,12.0,16
2022-06-05T02:00,14.9,11.4,18
2022-06-05T03:00,14.1,12.4,10
2022-06-05T04:00,13.5,11.2,15
2022-06-05T05:00,13.7,11.4,13
2022-06-05T06:00,14.6,11.6,16
2022-06-05T07:00,16.1,11.0,19
2022-06-05T08:00,17.7,11.6,16
2022-06-05T09:00,19.1,10.1,17
2022-06-05T10:00,20.4,9.8,8
2022-06-05T11:00,21.6,8.0,10
2022-06-05T12:00,22.7,7.6,19
2022-06-05T13:00,23.7,6.6,29
2022-06-05T14:00,24.3,5.8,30
2022-06-05T15:00,24.5,6.0,25
2022-06-05T16:00,24.2,7.7,41
2022-06-05T17:00,23.6,10.7,57
2022-06-05T18:00,22.3,14.1,77
2022-06-05T19:00,20.9,10.9,73
2022-06-05T20:00,19.2,8.7,85
2022-06-05T21:00,18.1,10.0,105
2022-06-05T22:00,17.2,7.9,106
2022-06-05T23:00,16.4,8.0,108
2022-06-06T00:00,15.8,8.4,115
2022-06-06T01:00,15.3,8.3,124
2022-06-06T02:00,14.9,7.9,120
2022-06-06T03:00,14.5,8.7,128
2022-06-06T04:00,14.3,8.9,137
2022-06-06T05:00,15.3,10.5,142
2022-06-06T06:00,17.0,11.3,153
2022-06-06T07:00,19.0,11.4,152
2022-06-06T08:00,21.0,12.4,150
2022-06-06T09:00,22.6,13.8,152
2022-06-06T10:00,23.6,14.8,151
2022-06-06T11:00,24.2,15.2,158
2022-06-06T12:00,24.7,16.0,157
2022-06-06T13:00,25.5,15.5,162
2022-06-06T14:00,25.8,15.2,175
2022-06-06T15:00,25.9,15.8,181
2022-06-06T16:00,25.7,15.5,181
2022-06-06T17:00,25.0,14.0,180
2022-06-06T18:00,24.3,10.9,163
2022-06-06T19:00,23.3,9.5,151
2022-06-06T20:00,22.0,10.0,150
2022-06-06T21:00,20.8,9.8,174
2022-06-06T22:00,20.3,10.0,195
2022-06-06T23:00,19.6,8.6,202
2022-06-07T00:00,18.7,8.7,204
2022-06-07T01:00,18.8,6.7,196
2022-06-07T02:00,18.7,6.4,196
2022-06-07T03:00,18.5,5.6,195
2022-06-07T04:00,18.4,5.1,188
2022-06-07T05:00,18.4,4.3,204
2022-06-07T06:00,19.3,3.4,212
2022-06-07T07:00,21.1,4.3,246
2022-06-07T08:00,22.9,1.8,191
2022-06-07T09:00,24.6,2.3,129
2022-06-07T10:00,25.6,5.9,169
2022-06-07T11:00,26.0,9.4,223
2022-06-07T12:00,26.2,9.2,219
2022-06-07T13:00,27.2,5.1,219
2022-06-07T14:00,27.3,3.7,259
2022-06-07T15:00,26.6,8.2,331
2022-06-07T16:00,24.1,14.2,7
2022-06-07T17:00,23.3,11.1,25
